"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1907791195583164603","Thu Apr 03 13:44:00 +0000 2025","0","Rupiah hingga IHSG Diprediksi Anjlok Buntut Produk RI Kena Tarif 32 Persen dari Trump https://t.co/FVEp0DAWjj","1907791195583164603","","","in","Indonesia","0","0","0","https://x.com/ilhamiasnawi/status/1907791195583164603","305657272","ilhamiasnawi"
"1907789825824141642","Thu Apr 03 13:38:34 +0000 2025","2","Soal Tarif Impor 32 Persen Trump Pemerintah Indonesia Masih Kaji Kebijakan https://t.co/N9UAVNw3CT","1907789825824141642","","","in","Indonesia","0","2","1","https://x.com/KompasTV/status/1907789825824141642","71436318","KompasTV"
"1907788134424973693","Thu Apr 03 13:31:50 +0000 2025","0","Tarif Impor 32 Persen Trump Ancam Produk Indonesia Pengusaha Cemas https://t.co/ppGpu3MOZV","1907788134424973693","","","in","Indonesia","0","0","0","https://x.com/ilhamiasnawi/status/1907788134424973693","305657272","ilhamiasnawi"
"1907651208766173491","Thu Apr 03 13:23:54 +0000 2025","0","@asumsico Padahal bisa dibikin judul ALASAN DONALD TRUMP TETAPKAN TARIF IMPOR 32 PERSEN UNTUK BERBAGAI NEGARA TERMASUK INDONESIA ","1907786136644366811","","asumsico","in","","0","0","0","https://x.com/cast_ejcast/status/1907786136644366811","1760008909954396160","cast_ejcast"
"1907694992778473739","Thu Apr 03 07:21:44 +0000 2025","0","Indonesia Masuk Target Perang Tarif Trump Rupiah Merosot ke Rp 16.774 Nilai tukar rupiah merosot usai Presiden AS Donald Trump mengumumkan tarif impor kepada semua negara minimal 10 persen. Indonesia termasuk negara yang masuk target Trump dengan diberlakukan tarif 32 persen. https://t.co/6pvP4xbCaF","1907694992778473739","https://pbs.twimg.com/media/Gnl-e2faMAISTIU.jpg","","in","","0","1","0","https://x.com/infopublikcom/status/1907694992778473739","1369148694793052160","infopublikcom"
"1907692903851503676","Thu Apr 03 07:13:26 +0000 2025","0","Alasan Indonesia Kena Tarif 32 Persen dari Perang Dagang Trump - https://t.co/7xhkZk91IX","1907692903851503676","","","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/PalembangTweet/status/1907692903851503676","153590275","PalembangTweet"
"1907691316345250064","Thu Apr 03 07:07:07 +0000 2025","0","Indonesia Kena Tarif Impor 32 Persen yang Diterapkan Donald Trump Baca Selengkapnya: https://t.co/7pPlWJYnS6 https://t.co/Cmdc1PgoPD","1907691316345250064","https://pbs.twimg.com/media/Gnl66CJb0AAqA0t.jpg","","in","","0","0","0","https://x.com/finnewsid/status/1907691316345250064","1892081589989085184","finnewsid"
"1907677592016269739","Thu Apr 03 06:12:35 +0000 2025","0","https://t.co/3HsdSHuYY4 Trump umumkan kenaikan tarif Indonesia kena 32 persen","1907677592016269739","","","in","Jl. RTA Milono Km 2,5 Palangka","0","0","0","https://x.com/Antara_Kalteng/status/1907677592016269739","2421788773","Antara_Kalteng"
"1907675414086267296","Thu Apr 03 06:03:56 +0000 2025","0","Alasan Trump Kenakan Tarif 32 Persen untuk Barang Indonesia https://t.co/e9FnKM7zKK https://t.co/1hBeifeWMk","1907675414086267296","https://pbs.twimg.com/media/Gnlsre8aMAEqsAw.jpg","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/unpacking_id/status/1907675414086267296","1518941373113585664","unpacking_id"
"1907669895858495873","Thu Apr 03 05:42:00 +0000 2025","4","Trump Kenakan Tarif Impor 32 Persen ke Indonesia Ekonom: Sektor Otomotif Elektronik dan Padat Karya RI Makin Terpuruk https://t.co/XbOTIZXpGG","1907669895858495873","","","in","Jakarta","1","1","1","https://x.com/jawapos/status/1907669895858495873","2392460208","jawapos"
"1907669509458243808","Thu Apr 03 05:40:28 +0000 2025","28","Alasan Indonesia Kena Tarif 32 Persen dari Perang Dagang Trump https://t.co/VLqPn1bECx","1907669509458243808","","","in","","3","10","10","https://x.com/CNNIndonesia/status/1907669509458243808","17128975","CNNIndonesia"
"1907658264093032618","Thu Apr 03 04:55:47 +0000 2025","0","Trump Kenakan Tarif 32 Persen untuk Produk Indonesia Ini Alasannya https://t.co/jfhv2Oe30f","1907658264093032618","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1907658264093032618","132078023","officialinews_"
"1907657480332783934","Thu Apr 03 04:52:40 +0000 2025","0","5 Dampak Kebijakan Trump Usai Terapkan Tarif Impor Baru 32 Persen ke Indonesia https://t.co/b7OwIXB5Pw","1907657480332783934","","","in","","0","0","1","https://x.com/uangkartal99/status/1907657480332783934","1899723361137352704","uangkartal99"
"1907657211305930839","Thu Apr 03 04:51:36 +0000 2025","5","Kebijakan Trump Produk Indonesia Masuk AS Kena Tarif 32 Persen https://t.co/ZvPI4cwD78","1907657211305930839","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/e100ss/status/1907657211305930839","848614550","e100ss"
"1907653368098730297","Thu Apr 03 04:36:20 +0000 2025","0","Trump Kenakan Tarif Impor 32 Persen ke Indonesia Ini Dampak dan Strateginya - https://t.co/9drrcRUVPD https://t.co/BnwDYfCzSI #Pramugari #jumbo #PabrikGula #Bakalan #Nyesek","1907653368098730297","","","in","Kuta Utara, Badung, Bali","0","0","0","https://x.com/Beritabalicom/status/1907653368098730297","88550770","Beritabalicom"
"1907650053411582227","Thu Apr 03 04:23:09 +0000 2025","1","Indonesia tak luput dari negara yang masuk daftar perang tarif dari Trump dikenai 32 persen. Hanya beda 2 poin dari China 34 persen. #bisnisupdate #update #bisnis #text https://t.co/GKSHmwOjxv https://t.co/HKrnAgwSQx","1907650053411582227","https://pbs.twimg.com/media/GnlVmuWaMAAgqb2.jpg","","in","","0","0","0","https://x.com/kumparanplus/status/1907650053411582227","1323800017530875904","kumparanplus"
"1907645815528763741","Thu Apr 03 04:06:19 +0000 2025","449","Perang Dagang Trump Indonesia Kena Hantam 32 Persen Tarif Tambahan https://t.co/0ZQlAbUFvR","1907645815528763741","","","in","","29","89","130","https://x.com/CNNIndonesia/status/1907645815528763741","17128975","CNNIndonesia"
"1907644981709517281","Thu Apr 03 04:03:00 +0000 2025","0","Trump Tetapkan Tarif Impor Baru Indonesia Kena 32 Persen https://t.co/mthkKx3SaU","1907644981709517281","","","in","Jakarta","0","0","0","https://x.com/jawapos/status/1907644981709517281","2392460208","jawapos"
"1907641899600810301","Thu Apr 03 03:50:45 +0000 2025","0","Trump Kenakan Tarif Impor Baru ke Sejumlah Negara Indonesia Kena 32 Persen https://t.co/qYzq3E5QSq","1907641899600810301","","","in","","0","0","0","https://x.com/uangkartal99/status/1907641899600810301","1899723361137352704","uangkartal99"
"1907638571902644702","Thu Apr 03 03:37:32 +0000 2025","0","Trump Kenakan Tarif Masuk 32 Persen untuk Indonesia https://t.co/Y66DLUCADz","1907638571902644702","","","in","Jakarta","0","0","0","https://x.com/Kilas_berita_/status/1907638571902644702","2544978158","Kilas_berita_"
"1907638484132921777","Thu Apr 03 03:37:11 +0000 2025","0","Donald Trump Kenakan Tarif 32 Persen Untuk Indonesia https://t.co/eG1OIv9900","1907638484132921777","","","in","Jurnalis - Jakarta","0","0","0","https://x.com/lodwykmanik/status/1907638484132921777","707474564","lodwykmanik"
"1907634159117271263","Thu Apr 03 03:20:00 +0000 2025","1","Trump Kenakan Tarif Impor 32 Persen untuk Indonesia https://t.co/BXEuLkWkEq","1907634159117271263","","","in","Indonesia","0","3","0","https://x.com/TirtoID/status/1907634159117271263","4187275698","TirtoID"
"1907632773810266375","Thu Apr 03 03:14:30 +0000 2025","11","Donald Trump Terapkan Tarif Impor 32 Persen untuk Produk Indonesia https://t.co/Rpy9UOREyJ","1907632773810266375","","","in","Jakarta","0","4","3","https://x.com/liputan6dotcom/status/1907632773810266375","47596019","liputan6dotcom"
"1907629837369626784","Thu Apr 03 03:02:49 +0000 2025","13","Chief Economist Permata Bank Josua Pardede mengatakan kebijakan tarif tinggi sebesar 32 persen yang diterapkan oleh AS terhadap berbagai produk Indonesia memiliki dampak yang signifikan terhadap perekonomian | #TarifImpor #Trump https://t.co/ikxAaaxLvE","1907629837369626784","","","in","Jakarta","1","7","3","https://x.com/kompascom/status/1907629837369626784","23343960","kompascom"
